system:index,Blue,Elevation,Green,NDBI,NDVI,NIR,NightLights,Red,SWIR,Urban,.geo
10,0.02853875,23,0.05393499999999998,-0.29835716,0.8077931,0.32778,0.655,0.034850000000000006,0.177135,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.886246666393668,6.62431165238997]}"
11,0.032649999999999985,7,0.08072000000000001,-0.3222637,0.7532735,0.33207000000000003,0.45499998,0.046729999999999994,0.170205,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.22500136003514,6.427850099753031]}"
12,0.05322000000000002,13,0.08466625,-0.30780235,0.6801299,0.31825125000000004,1.38,0.060590000000000005,0.168445,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.98757663044235,6.533761471750722]}"
13,0.0932325,11,0.1437775,-0.22183403,0.32808873,0.34186,7.9000006,0.17295500000000003,0.217725,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2453885427028015,6.480671038459258]}"
14,0.021265000000000006,8,0.049095,-0.36046442,0.77508384,0.291755,0.645,0.036967499999999986,0.13715,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.836390168125035,6.50923746449426]}"
15,0.057729999999999976,8,0.082535,-0.30451486,0.671703,0.32771125,1.01,0.06435749999999998,0.17471499999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.997547930096077,6.559632951933365]}"
16,0.034629999999999994,8,0.06952750000000002,-0.35663286,0.60864073,0.22135500000000002,25.3,0.053852500000000025,0.10497499999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3653136331327578,6.581731507922704]}"
17,0.08308500000000002,7,0.1296425,0.101617806,0.23678319,0.2423925,9.425,0.14958,0.29722750000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.531861286808517,6.432970496872512]}"
18,0.05326125000000001,4,0.09029000000000001,-0.13318008,0.36508313,0.1938,0.505,0.09013875000000002,0.14824625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.223384392523725,6.408715984201285]}"
19,0.022722500000000007,21,0.049425,-0.3562773,0.7991146,0.30275500000000005,0.655,0.033805,0.14369500000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.815100095891402,6.640211832918886]}"
20,0.025252499999999983,19,0.06061749999999999,-0.29741183,0.67118376,0.2609825,4.865,0.05135000000000001,0.14133,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5685125504005937,6.65422555135115]}"
21,0.05770249999999999,0,0.07290999999999997,-0.23312655,0.099413775,0.07876749999999999,2.125,0.06452249999999998,0.048985,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9908105654651806,6.579845045826054]}"
22,0.048985,0,0.08256249999999998,-0.19518311,-0.15071534,0.06314750000000002,4.105,0.08556000000000002,0.04252249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.045787460853295,6.4787845763626075]}"
23,0.030037499999999995,6,0.06328500000000001,-0.3289605,0.7157958,0.30859875000000003,0.76,0.05111625,0.1558225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8838212151265457,6.552895587302468]}"
24,0.05041499999999999,14,0.09702749999999999,-0.17554115,0.56769365,0.31675250000000005,2.4450002,0.08734750000000002,0.22215250000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6159435974021044,6.437282410236286]}"
25,0.09402999999999999,0,0.11697874999999999,-0.14838482,0.11838361,0.15893000000000002,0.41,0.12528375,0.11785874999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.2581491940191505,6.411949919224115]}"
26,0.0993925,5,0.15111999999999998,0.025701523,0.124059334,0.212665,65.295,0.1657225,0.223885,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.004015800141738,6.4283890889235025]}"
27,0.04430999999999999,-1,0.08591749999999998,-0.2986467,0.4732127,0.21459,0.55,0.07673249999999998,0.11589250000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.7654186863977412,6.452913096179965]}"
28,0.033172499999999994,8,0.075495,-0.31995407,0.6751859,0.29823125000000006,1.13,0.057826249999999996,0.15365,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.1107356558951365,6.437282410236286]}"
29,0.07817625,0,0.1305225,-0.17623585,0.015153771,0.136325,9.53,0.132255,0.09547375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.486047207318421,6.463153890418928]}"
30,0.01509125,0,0.04693625000000001,0.101481095,-0.089521654,0.029157500000000003,3.53,0.03489125,0.03574374999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.422985474373231,6.491989811039164]}"
31,0.05069000000000001,7,0.0984025,-0.34366485,0.5807996,0.33229000000000003,0.49,0.08811750000000002,0.16231250000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.837104246070479,6.40709901668987]}"
32,0.03374999999999999,18,0.0683725,-0.25737283,0.7303814,0.3288525,0.545,0.05124000000000001,0.19422625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.864148110404328,6.664735840175348]}"
33,0.057867500000000016,11,0.09280625,-0.26891604,0.6671504,0.34610875,0.62,0.06910125,0.19941,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.041475547489521,6.618921760685253]}"
34,0.040267499999999984,3,0.08498250000000002,-0.25408986,0.6148318,0.2977225,0.435,0.07101249999999998,0.17708000000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.20937067409146,6.442402807355767]}"
35,0.02599499999999999,12,0.0536875,-0.3165216,0.7942126,0.3002525,1.4649999,0.03443750000000001,0.1558775,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6585237418693697,6.651800100084027]}"
36,0.018707499999999988,0,0.040459999999999996,-0.20078558,0.23467642,0.06496249999999998,1.505,0.040267499999999984,0.043237499999999984,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.0969914320481085,6.4410553344295876]}"
37,0.036197499999999994,5,0.08509250000000002,-0.31067207,0.72423935,0.359075,2.2150002,0.05742750000000002,0.18885000000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1984964848717627,6.560980424859544]}"
38,0.019119999999999998,11,0.048435000000000006,-0.35836738,0.7723522,0.2813875,0.595,0.036142499999999994,0.132915,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7938100236577696,6.580923024166997]}"
39,0.063615,8,0.09412625,-0.20770957,0.54041725,0.27590125,2.0549998,0.082315,0.18099875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.0201854752558885,6.5165138182956275]}"
40,0.08920375,10,0.11263375,-0.1722729,0.5121861,0.30666,1.3299999,0.09892499999999999,0.21652875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9986259084370204,6.5316055150688355]}"
41,-0.02218500000000001,0,0.06323000000000001,-0.1241558,0.06817283,0.060755,4.455,0.05299999999999999,0.04733499999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.42109901227658,6.484174468067325]}"
42,0.02907499999999999,8,0.06182749999999998,-0.18911129,0.55533653,0.2031775,0.79499996,0.058087500000000014,0.13855250000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7059547888708804,6.525137645023174]}"
43,0.039923749999999994,0,0.06727249999999999,-0.18348172,-0.2048072,0.04660625,1.2750001,0.07061375,0.032155,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.625645402470595,6.549122663109166]}"
44,0.046345,8,0.08105000000000001,-0.28139883,0.6795452,0.32959499999999997,0.55,0.06288625,0.184835,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.046056955438531,6.632665984532282]}"
45,0.0203025,0,0.049315,-0.18974668,0.025153311,0.049315,6.045,0.04689499999999999,0.033585000000000004,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.041745042074758,6.466657320026994]}"
46,0.026819999999999997,12,0.05942124999999998,-0.24058041,0.7552154,0.26418625,0.385,0.036843749999999995,0.16172125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.328756775350945,6.434587464383927]}"
47,0.008023749999999996,0,0.041188749999999996,-0.17109288,0.4096756,0.07849249999999999,0.445,0.032869999999999996,0.05555750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.1031898075085325,6.518130785807043]}"
48,0.037489999999999996,9,0.07450499999999999,-0.33032683,0.71130073,0.32965000000000005,4.505,0.05561250000000001,0.1659425,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0672526218619005,6.514896850784212]}"
49,0.04360875,0,0.0682075,-0.1784124,0.31833175,0.10816499999999998,0.38,0.05592875,0.0754125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.194548471903488,6.5593634573481285]}"
50,0.0413125,2,0.09078499999999998,-0.16871385,0.52401,0.2687925,0.495,0.08395125,0.1911875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.79021218823944,6.438899377747701]}"
51,0.03168750000000001,5,0.08019749999999998,-0.34718752,0.60690385,0.271625,0.405,0.06644749999999999,0.13162249999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.26138312904198,6.431623023946333]}"
52,0.04733499999999999,0,0.06955499999999998,-0.063886754,0.054976378,0.06754749999999998,17.619999,0.06050749999999999,0.059435000000000016,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.453168867919647,6.468004792953173]}"
53,0.040047499999999986,0,0.07124625000000001,-0.20886864,-0.13091509,0.05339875000000002,10.219999,0.06948625,0.034946249999999984,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.015334572721644,6.491181327283457]}"
54,0.053659999999999985,0,0.08877750000000001,-0.14672877,-0.28130272,0.04738999999999999,34.67,0.0844875,0.0352625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.464218145914317,6.4486011828161915]}"
55,0.041917499999999996,0,0.08770499999999998,-0.17282648,-0.19311546,0.05561250000000001,4.865,0.08223249999999999,0.039222499999999993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.481465799369412,6.470969233390767]}"
56,0.07146625000000001,8,0.09899374999999999,-0.28558648,0.62195617,0.3377075,1.045,0.07871249999999999,0.1876675,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.990541070879945,6.5456192335011]}"
57,0.03168750000000001,0,0.07073750000000001,-0.3074023,0.101690926,0.08193,4.01,0.066805,0.04340250000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.417326088083278,6.56448385446761]}"
58,0.038122500000000004,7,0.08470749999999999,-0.30543098,0.6428718,0.34020999999999996,0.39499998,0.07395499999999999,0.18101250000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.275935836644717,6.413836381320766]}"
59,0.0434025,0,0.064055,-0.2978421,0.15185957,0.07702124999999999,0.775,0.05671249999999997,0.04167,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.0290787965686725,6.5442717605749205]}"
60,0.0343,0,0.06570500000000001,-0.30994335,-0.043437187,0.06328499999999998,0.515,0.0690325,0.03333749999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.7484405275278823,6.4448282586228895]}"
61,0.06643375000000001,6,0.10058875,0.070152536,0.32826805,0.2025725,0.445,0.10244499999999998,0.23313875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.2656950424057545,6.400361652058973]}"
62,0.026448749999999993,16,0.05793625000000002,-0.32239753,0.7841687,0.3361675,0.635,0.04066625,0.17225374999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8237239226189494,6.573916164950865]}"
63,0.061387499999999984,6,0.097825,-0.06526024,0.46735337,0.26282500000000003,0.595,0.09540500000000002,0.2306225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8800482909332437,6.539959847211147]}"
64,0.009055000000000007,0,0.05462250000000002,-0.25790876,-0.16168559,0.04070750000000001,1.7449999,0.056410000000000016,0.02401500000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5399461243655925,6.495223746061995]}"
65,0.04777500000000001,18,0.0776125,-0.12617663,0.62260497,0.33387125,1.18,0.07765375,0.25905750000000005,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7056852942856446,6.659615443055867]}"
66,0.020769999999999983,6,0.06474249999999998,-0.4066977,0.69170564,0.2523475,3.5149999,0.04598749999999999,0.10643249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.299287459749973,6.423538186389257]}"
67,0.017222499999999988,0,0.05452625,-0.09261366,-0.13734931,0.030009999999999995,1.955,0.03956625,0.024922499999999986,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.451551900408232,6.537534395944024]}"
68,0.06133250000000001,11,0.10054750000000001,-0.23372899,0.5698256,0.29467,1.025,0.08074749999999997,0.18302000000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9476914318274434,6.538342879699732]}"
69,0.030175000000000007,0,0.07282749999999999,-0.23213875,0.08937325,0.08028000000000002,0.44,0.06710749999999999,0.05003000000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.146847930316741,6.508159486153316]}"
70,0.016411250000000002,0,0.05205125000000001,-0.13568015,0.1103175,0.05674000000000001,0.525,0.045465000000000005,0.0431825,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7709029839127215,6.60544703142346]}"
71,0.05463625,20,0.08821375000000001,-0.25350434,0.5903934,0.31533625,0.51,0.08121500000000001,0.18779125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.032043237006267,6.664196851004877]}"
72,0.029982499999999995,5,0.06988499999999997,-0.25357315,0.6218778,0.2622475,21.145,0.06113999999999997,0.15615250000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.988654608783294,6.479862554703551]}"
73,0.03549625000000001,13,0.0673,-0.29825765,0.70275,0.30494125,0.82,0.053233749999999996,0.16482875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8959484714621593,6.557476995251478]}"
74,0.03354375,18,0.07869875000000001,-0.3434465,0.7071447,0.36802625,5.5550003,0.06313375000000002,0.1798575,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.239459661827613,6.631588006191338]}"
75,0.030601249999999997,0,0.06991249999999999,0.020895679,-0.15166,0.047032500000000005,4.0,0.06384874999999998,0.04904,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4235244635437025,6.488216886845862]}"
76,0.02886875,0,0.07175500000000001,-0.050371192,-0.3495177,0.037847500000000006,1.825,0.07851999999999998,0.034217499999999984,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5272798788595074,6.493337283965344]}"
77,0.03352999999999999,12,0.07237375000000001,-0.20886993,0.635403,0.2868875,2.41,0.06395875000000001,0.18775,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7884201319530524,6.481749016800202]}"
78,0.025032499999999985,14,0.05759249999999999,-0.3204889,0.79924995,0.2980525,0.405,0.03325500000000001,0.15337499999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.303963273509246,6.411680424638879]}"
79,0.022062499999999985,18,0.05052499999999999,-0.30664614,0.73912543,0.2631275,0.58000004,0.039470000000000005,0.139625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8404325869035727,6.661232410567282]}"
80,0.04355375,0,0.07893249999999999,-0.18862902,-0.17162125,0.0519,1.3299999,0.073405,0.0354275,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5404851135360644,6.52217320458558]}"
81,0.09163749999999998,14,0.14765499999999998,-0.058903057,0.21917076,0.2741275,8.855,0.1755675,0.24363,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3168046077903037,6.555860027740063]}"
82,0.046015,0,0.08741625,-0.31695378,-0.21131076,0.05953125000000001,2.625,0.09143124999999999,0.030876249999999994,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4930540665345537,6.483365984311617]}"
83,0.049589999999999995,0,0.091115,-0.006210371,-0.2639972,0.05792249999999999,1.95,0.09947499999999998,0.05720750000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5342867380756395,6.531336020483599]}"
84,0.03089,8,0.06851000000000002,-0.28791505,0.75596726,0.37464000000000003,18.805,0.05206499999999997,0.20713750000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.052255330898956,6.445636742378597]}"
85,0.05144625,2,0.07689750000000001,-0.035220504,0.33518553,0.1766125,0.57000005,0.08793875000000001,0.164595,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0686000947880796,6.414375370491237]}"
86,0.024578749999999996,12,0.06173124999999999,-0.35109913,0.7231044,0.2967875,0.975,0.04769250000000001,0.14254,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7436840308039003,6.436204431895342]}"
87,0.07604499999999997,5,0.11135499999999998,-0.32676798,0.09895938,0.12276749999999997,0.41,0.10065750000000001,0.06229499999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.208831684920988,6.5593634573481285]}"
88,0.03494625,19,0.06981625,-0.21056892,0.6527649,0.27386625,1.905,0.05753749999999999,0.1785925,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6304963050048404,6.636708403310819]}"
89,0.02215874999999999,16,0.04859999999999999,-0.38047495,0.81269413,0.32822,1.2750001,0.033915,0.14729750000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8778923342513565,6.462614901248456]}"
90,0.030340000000000006,2,0.07813500000000001,-0.2753253,0.6911982,0.30456999999999995,3.935,0.05561250000000001,0.17306500000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4294533444188917,6.613801363565772]}"
91,0.02088000000000001,0,0.05734499999999998,-0.23105022,0.2121091,0.07582499999999998,0.51,0.049287499999999984,0.0473625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7725199514241368,6.600057139718743]}"
92,0.03599124999999999,15,0.07707625000000001,-0.33290002,0.7150429,0.30375875,1.575,0.050470000000000015,0.1520275,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.990985654240153,6.431084034775861]}"
93,0.005273749999999994,0,0.04047374999999999,-0.1989841,0.24484256,0.06019125,0.72,0.03651375,0.0402125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.704607315944701,6.54103782555209]}"
94,0.030257500000000007,6,0.06500375,-0.22667696,0.73123944,0.30012875,3.54,0.046592499999999995,0.1892075,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9563152585549908,6.472855695487419]}"
95,0.01859749999999999,0,0.05212,0.007335429,-0.37174037,0.02604999999999999,1.51,0.056877500000000025,0.026434999999999986,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5830652580033298,6.531336020483599]}"
96,0.024716249999999995,9,0.06025999999999998,-0.3176602,0.67082393,0.24759,0.70500004,0.048778749999999996,0.1282125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.738563633684419,6.525407139608411]}"
97,0.03757250000000001,7,0.08547749999999998,-0.19975469,0.57366383,0.2763275,0.34,0.0748625,0.1843125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.32255839989052,6.434856958969163]}"
98,0.0327325,7,0.06919750000000002,-0.22995202,0.7118527,0.305065,2.125,0.05135000000000001,0.19099500000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.086750637809145,6.432701002287276]}"
99,0.03593624999999999,9,0.07365250000000001,-0.3094546,0.69434196,0.30400625000000003,3.615,0.05484249999999999,0.16031875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.077762910686099,6.49684071357341]}"
100,0.02385000000000001,15,0.06102999999999997,-0.35871106,0.73361504,0.31592749999999997,0.865,0.048545000000000005,0.14911249999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8045898070672037,6.499535659425768]}"
101,0.03755875,0,0.07136999999999999,-0.019179787,0.040667098,0.07160375,59.57,0.06600750000000002,0.06890875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3820222974173806,6.43566544272487]}"
102,0.05195499999999997,30,0.07282749999999999,-0.21093014,0.6184237,0.26002000000000003,0.945,0.061305,0.169435,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9832647170785767,6.639133854577942]}"
103,0.020714999999999997,16,0.05122624999999999,-0.34421548,0.7557829,0.26182125,0.70000005,0.03641749999999999,0.12773125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.726975366519277,6.524598655852703]}"
104,0.020687499999999998,20,0.04523125,-0.36176053,0.8148431,0.27784,0.66,0.02834624999999999,0.13022,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.813213633794751,6.635091435799405]}"
105,0.06112624999999999,0,0.08991875000000002,-0.27643588,-0.12534125,0.07028375,0.895,0.0904275,0.039841249999999995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0459625496282676,6.4132973921502945]}"
106,0.06284499999999998,6,0.0992825,0.031044098,0.34165213,0.21544249999999998,0.465,0.10571750000000002,0.2292475,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.269737461184292,6.390390352405246]}"
107,0.02093500000000001,0,0.04593249999999999,-0.20869839,0.056674473,0.04794000000000001,0.53499997,0.04279749999999999,0.031384999999999996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.859741791230291,6.458302987884682]}"
108,0.04492875,3,0.07325375,-0.11756586,0.5293346,0.2069725,1.115,0.06369749999999999,0.16342625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.060340168456031,6.503847572789542]}"
109,0.0367475,0,0.06772624999999999,-0.12526058,0.519641,0.22604375,3.415,0.07145249999999997,0.17571875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4652961242552602,6.638325370822234]}"
110,0.024510000000000004,16,0.0534675,-0.3044413,0.76231104,0.30182000000000003,0.61,0.04070750000000001,0.1609375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8630701320633847,6.582539991678412]}"
111,0.05148750000000002,4,0.09064749999999999,-0.19834499,0.5150145,0.263925,0.54499996,0.0844875,0.17655749999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.865401177520244,6.480671038459258]}"
112,0.01394999999999999,0,0.0412025,-0.12658052,0.023413394,0.050786250000000005,0.805,0.048462500000000006,0.03937375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6701120090345114,6.550200641450109]}"
113,0.026434999999999986,13,0.0682625,-0.29650813,0.70553,0.2918375,0.96000004,0.050387499999999974,0.1583525,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7889591211235243,6.4472537098900125]}"
114,0.03705,5,0.1501575,-0.34575996,0.278025,0.24195250000000001,0.495,0.13668249999999998,0.11762499999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.207214717409573,6.430275551020153]}"
115,0.042027499999999995,12,0.06878500000000001,-0.3174269,0.65451646,0.2659325,0.69500005,0.05553000000000001,0.1377825,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9118486519910745,6.589816345479781]}"
116,0.04392499999999999,3,0.09097749999999999,-0.16949497,0.5481738,0.28092,8.969999,0.08198499999999997,0.19949250000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.41004973428191,6.598709666792564]}"
117,0.13627,10,0.18772250000000001,0.06271672,0.18992998,0.33618125,9.025,0.2288625,0.38117124999999996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.041206052904286,6.460189449981334]}"
118,0.031494999999999995,6,0.07915250000000001,-0.33834755,0.6194779,0.2831475,0.405,0.06652999999999998,0.1399825,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.25949666694533,6.427580605167795]}"
119,0.03595000000000001,9,0.0656775,-0.18711758,0.66433126,0.2844675,0.635,0.05737249999999999,0.19479000000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.832617243931733,6.5240596666822315]}"
120,0.11586500000000001,0,0.14313125000000002,-0.034110967,0.091338634,0.17611749999999998,0.64,0.1466375,0.16449874999999997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.118012009696505,6.478515081777371]}"
121,0.03502875,0,0.07186500000000001,-0.19021437,-0.17116158,0.046674999999999994,1.625,0.0659525,0.03175625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.477423380590874,6.5165138182956275]}"
122,0.02515624999999999,13,0.053233749999999996,-0.34333813,0.8033815,0.30551875,0.935,0.03330999999999999,0.14934624999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6806222978587098,6.506812013227137]}"
123,0.020357499999999987,11,0.05829374999999998,-0.3052177,0.6772534,0.248635,0.505,0.047843750000000004,0.13235125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8574107457734317,6.618652266100017]}"
124,0.050580000000000014,8,0.08063749999999997,-0.3642854,0.74125385,0.3699925,0.81,0.05497999999999997,0.17240499999999997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.07085045728023,6.520825731659401]}"
125,0.03738,0,0.056410000000000016,-0.21476918,0.18950611,0.06999499999999997,0.405,0.0476925,0.04524500000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.13067825520259,6.562327897785723]}"
126,0.036665,0,0.062212500000000004,-0.03406857,-5.7264825E-4,0.04799500000000001,6.825,0.04805000000000001,0.0448325,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4103192288671456,6.471777717146475]}"
127,0.05992999999999998,10,0.07805250000000002,-0.29251856,0.6888846,0.3522,0.83,0.06488,0.19278250000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.988115619612822,6.548314179353459]}"
128,0.026063749999999997,10,0.059655000000000014,-0.32868743,0.7977843,0.3284125,0.86,0.03694,0.16592874999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.687629157074842,6.518400280392278]}"
129,0.03705,53,0.06897750000000002,-0.14063646,0.6741026,0.30121499999999996,0.69000006,0.05863750000000001,0.22693750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.734790709491117,6.681713999045208]}"
130,0.01931250000000001,5,0.056520000000000015,-0.4271338,0.67738867,0.229385,2.315,0.044117500000000004,0.09207749999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1987659794569985,6.444019774867182]}"
131,0.03244375000000001,16,0.06223999999999999,-0.3303913,0.6845029,0.26227500000000004,1.46,0.0491225,0.1320075,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.052524825484192,6.504117067374778]}"
132,0.05383874999999999,6,0.09411250000000002,-0.3923748,0.75398886,0.44796875,0.69,0.06283125,0.19549125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.0441704933418805,6.610297933957705]}"
133,0.04149125000000001,17,0.06651625,-0.2945556,0.68330395,0.25408,0.68,0.0478025,0.13845625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.057645222603673,6.575263637877044]}"
134,-0.03394125000000001,0,0.025087500000000013,0.0282042,0.35355523,0.03695375000000001,0.675,0.01764874999999999,0.03909874999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.115317063844146,6.472316706316947]}"
135,0.03684375000000001,27,0.06545749999999997,-0.16073637,0.69156575,0.29157625000000004,0.805,0.05316499999999999,0.21082250000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8296528034941386,6.681713999045208]}"
136,0.025747500000000006,4,0.0658975,-0.23587081,0.5811158,0.21635,1.18,0.05731750000000002,0.13376749999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6679560523526247,6.4321620131168045]}"
