system:index,Blue,Elevation,Green,NDBI,NDVI,NIR,NightLights,Population,Red,SWIR,Urban,.geo
0,0.05489749999999999,6,0.03836999999999999,-0.43622133,-0.36086056,0.17936249999999998,0.0,0.4425396,0.38189999999999996,0.07040750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.293183490099811,6.430275551020153]}"
1,0.08616499999999999,13,0.0777775,-0.3741265,-0.30556005,0.17746499999999998,14.0,2.493943,0.3336375,0.08083000000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.923073018760717,6.452913096179965]}"
2,0.07489000000000001,2,0.0687025,-0.31795964,-0.3288405,0.1290925,31.0,7.568215,0.2555925,0.066805,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4235244635437025,6.567448294905204]}"
3,0.05015374999999998,14,0.04673000000000001,-0.39591637,-0.3445636,0.07528875000000002,20.0,10.247131,0.1544475,0.03258124999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.61297915696451,6.573107681195157]}"
4,0.05807374999999998,16,0.045685,-0.42433852,-0.3252234,0.15046,0.0,1.4203908,0.29549500000000006,0.06081,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.147925908657685,6.424077175559729]}"
5,0.05847249999999998,11,0.052092499999999986,-0.39558595,-0.2522508,0.14440999999999998,8.0,1.656099,0.24184250000000002,0.0625425,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6404676046585673,6.626467609071857]}"
6,0.061277499999999985,12,0.055530000000000024,-0.41842526,-0.28733066,0.174,9.0,7.88175,0.314305,0.07134249999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.026558939491286,6.418687283855012]}"
7,0.05321999999999999,23,0.04978250000000001,-0.39208436,-0.20493697,0.1910775,6.0,2.205121,0.2895825,0.08344249999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.886246666393668,6.62431165238997]}"
8,0.148535,7,0.14889249999999998,-0.24605131,-0.16185933,0.22296375000000002,0.0,0.7732969,0.30908,0.13490875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.22500136003514,6.427850099753031]}"
9,0.09779749999999998,13,0.0831675,-0.34287268,-0.24039625,0.21901749999999998,0.0,0.8719374,0.35764500000000005,0.10717500000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.98757663044235,6.533761471750722]}"
10,0.08826875,11,0.08326375,-0.41586402,-0.35019568,0.16822499999999999,41.0,9.499502,0.34954625,0.06940374999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2453885427028015,6.480671038459258]}"
11,0.046702499999999994,8,0.03956625,-0.45837763,-0.35100123,0.1509275,0.0,0.8406026,0.31418125,0.056052500000000005,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.836390168125035,6.50923746449426]}"
12,0.06930750000000002,8,0.06812499999999999,-0.3976519,-0.23693737,0.20312249999999998,6.0,0.8234284,0.329265,0.08754,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.997547930096077,6.559632951933365]}"
13,0.08402000000000001,8,0.07649875,-0.3619618,-0.29623607,0.18064125,63.0,141.57954,0.33271625,0.084625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3653136331327578,6.581731507922704]}"
14,0.1535125,7,0.19738875,-0.11432015,0.099091426,0.37266,44.0,12.965497,0.30546375000000003,0.29619625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.531861286808517,6.432970496872512]}"
15,0.091225,4,0.09092250000000002,-0.29435655,-0.09709475,0.23782750000000002,0.0,3.5197463,0.2889775,0.12965625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.223384392523725,6.408715984201285]}"
16,0.04059750000000001,21,0.03925000000000001,-0.4353097,-0.33226794,0.11647000000000002,0.0,1.258727,0.2323825,0.04582249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.815100095891402,6.640211832918886]}"
17,0.059242499999999976,19,0.05957249999999997,-0.3870856,-0.3078112,0.08509250000000002,21.0,9.83645,0.16077249999999998,0.037599999999999995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.5685125504005937,6.65422555135115]}"
18,0.06347750000000002,6,0.05530999999999997,-0.36252606,-0.27851918,0.11839499999999997,0.0,0.6651945,0.20980500000000002,0.05539250000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8838212151265457,6.552895587302468]}"
19,0.07725500000000002,14,0.0693625,-0.36744326,-0.20846002,0.1799675,12.0,4.4481764,0.27476,0.08324999999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6159435974021044,6.437282410236286]}"
20,0.08938249999999998,5,0.09777000000000002,-0.2274957,0.16673805,0.2417875,0.0,4.7107673,0.17268,0.152165,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.004015800141738,6.4283890889235025]}"
21,0.08938249999999998,-1,0.08215,-0.33360514,-0.19114332,0.21261000000000002,0.0,1.8128736,0.31309499999999996,0.10624,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.7654186863977412,6.452913096179965]}"
22,0.07109500000000002,8,0.0653475,-0.27401417,-0.23924626,0.12172250000000001,0.0,0.98437566,0.19828250000000003,0.0693625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.1107356558951365,6.437282410236286]}"
23,0.07092999999999999,7,0.05863750000000001,-0.34472397,-0.35360122,0.15661999999999998,8.0,6.4808655,0.32797250000000006,0.07632,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.837104246070479,6.40709901668987]}"
24,0.09477249999999998,18,0.08417125,-0.3674566,-0.3148598,0.15987875,0.0,1.7236855,0.306825,0.07395499999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.864148110404328,6.664735840175348]}"
25,0.09104625,11,0.08623375,-0.32390282,-0.19226436,0.20431875,0.0,1.6687953,0.30158625,0.1043425,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.041475547489521,6.618921760685253]}"
26,0.04419999999999999,3,0.03471250000000001,-0.39912,-0.36891305,0.109705,0.0,0.6456201,0.23796499999999998,0.04711499999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.20937067409146,6.442402807355767]}"
27,0.04198625,12,0.03263624999999999,-0.42233905,-0.37499863,0.10652875,12.0,3.0388937,0.23436250000000003,0.04326500000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6585237418693697,6.651800100084027]}"
28,0.12502249999999998,5,0.11880750000000001,-0.32473072,-0.22621582,0.1980075,29.0,24.476313,0.3137825,0.10093249999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1984964848717627,6.560980424859544]}"
29,0.0413125,11,0.03893375,-0.45597392,-0.30254254,0.14177,0.0,0.5693502,0.26476374999999996,0.05297249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7938100236577696,6.580923024166997]}"
30,0.09655999999999998,8,0.08470749999999999,-0.26938775,-0.18925965,0.163275,0.0,1.4582984,0.23950500000000002,0.09397499999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.0201854752558885,6.5165138182956275]}"
31,0.09427750000000001,10,0.08679749999999997,-0.37110555,-0.28996092,0.18192000000000003,0.0,0.71232706,0.3305025,0.08344249999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9986259084370204,6.5316055150688355]}"
32,0.050112500000000004,8,0.048380000000000006,-0.28277034,-0.26453862,0.12075999999999998,0.0,0.80486214,0.2076325,0.06752000000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7059547888708804,6.525137645023174]}"
33,0.11348624999999998,8,0.11906875,-0.25407818,-0.14834034,0.20607875,0.0,1.478941,0.27786750000000005,0.12257500000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.046056955438531,6.632665984532282]}"
34,0.047348749999999995,12,0.039139999999999994,-0.43942028,-0.34823188,0.15568500000000002,0.0,1.8732648,0.32204625000000003,0.06063125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.328756775350945,6.434587464383927]}"
35,0.08886,9,0.08140750000000002,-0.41722447,-0.2663271,0.16674,47.0,8.005729,0.287795,0.06856499999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0672526218619005,6.514896850784212]}"
36,0.08754,2,0.09697250000000002,-0.27240384,-0.012405037,0.22440749999999998,6.0,2.3917112,0.230045,0.1283225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.79021218823944,6.438899377747701]}"
37,0.12331750000000002,5,0.12197000000000002,-0.36724895,-0.23152608,0.187255,0.0,0.47642952,0.3000875,0.08666000000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.26138312904198,6.431623023946333]}"
38,0.048435000000000006,8,0.04934250000000001,-0.42397937,-0.26847386,0.14353,0.0,0.7730216,0.2488825,0.05806,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.990541070879945,6.5456192335011]}"
39,0.10672124999999999,7,0.1116025,-0.14764273,-0.11785518,0.19853,0.0,0.6498647,0.2515775,0.14744875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.275935836644717,6.413836381320766]}"
40,0.12040250000000002,6,0.138965,-0.16370162,0.05117538,0.2990975,0.0,3.181905,0.269975,0.2149475,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.2656950424057545,6.400361652058973]}"
41,0.12005875000000002,6,0.1235925,-0.28309214,-0.19269995,0.2081825,0.0,0.50852966,0.3075675,0.11631875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8800482909332437,6.539959847211147]}"
42,0.05137750000000002,18,0.04893,-0.41251504,-0.339961,0.11295,8.0,3.1095376,0.22930250000000002,0.046977500000000005,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7056852942856446,6.659615443055867]}"
43,0.06210249999999998,6,0.05371500000000001,-0.34029314,-0.30855873,0.09396125000000002,33.0,9.603046,0.1778225,0.046248750000000005,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.299287459749973,6.423538186389257]}"
44,0.11788625000000003,11,0.11642875,-0.30539653,-0.26982358,0.164595,0.0,0.831839,0.28624125,0.08758125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9476914318274434,6.538342879699732]}"
45,0.07134249999999998,20,0.05904999999999999,-0.42531863,-0.35562086,0.21486500000000003,0.0,0.96269935,0.45202500000000007,0.0866325,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.032043237006267,6.664196851004877]}"
46,0.10943000000000003,5,0.10558000000000001,-0.39716613,-0.38021806,0.15604250000000003,0.0,0.5277511,0.34749749999999996,0.06732749999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.988654608783294,6.479862554703551]}"
47,0.049122499999999986,13,0.04986499999999999,-0.41220796,-0.26440567,0.139625,0.0,1.1886722,0.24,0.05811499999999997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8959484714621593,6.557476995251478]}"
48,0.09117,18,0.08356625000000001,-0.39632732,-0.23805001,0.2065875,49.0,30.035479,0.33567250000000004,0.08931375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.239459661827613,6.631588006191338]}"
49,0.10063,5,0.10607499999999997,-0.27445975,-0.0603239,0.2651625,23.0,5.8458004,0.2992075,0.150955,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0111977481328425,6.478245587192136]}"
50,0.07579750000000002,12,0.06279000000000001,-0.40654135,-0.34072754,0.188575,8.0,3.6516383,0.383495,0.079565,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7884201319530524,6.481749016800202]}"
51,0.0387275,14,0.032539999999999986,-0.4258587,-0.33501786,0.06776749999999998,0.0,0.68087316,0.13605,0.027287499999999992,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.303963273509246,6.411680424638879]}"
52,0.08798,14,0.09081250000000002,-0.30398193,-0.122693464,0.14875500000000003,63.0,114.011536,0.1903625,0.07940000000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3168046077903037,6.555860027740063]}"
53,0.05723499999999998,8,0.053577500000000014,-0.37087905,-0.302022,0.12357874999999999,0.0,1.0429467,0.23052625,0.0567125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.052255330898956,6.445636742378597]}"
54,0.05745499999999998,2,0.06218499999999999,-0.21511808,-0.26202062,0.09801749999999998,6.0,17.571903,0.16762,0.0633125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0686000947880796,6.414375370491237]}"
55,0.0661725,12,0.060177499999999995,-0.29531658,-0.25237298,0.11908250000000001,5.0,2.1838543,0.19947875,0.06478375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7436840308039003,6.436204431895342]}"
56,0.05337124999999998,19,0.04378749999999999,-0.43526146,-0.26406774,0.15059750000000002,7.0,2.1460218,0.2586725,0.05925625000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6304963050048404,6.636708403310819]}"
57,0.046619999999999995,16,0.04332,-0.4347497,-0.3145271,0.11603000000000002,6.0,1.4503171,0.22250999999999999,0.04571249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8778923342513565,6.462614901248456]}"
58,0.07244250000000002,2,0.06641999999999998,-0.3632625,-0.26885012,0.1785925,34.0,40.834408,0.3099325,0.08341500000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4294533444188917,6.613801363565772]}"
59,0.06460500000000002,15,0.05610749999999998,-0.405957,-0.34658664,0.15895750000000003,15.0,7.769129,0.3275875,0.06716250000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.990985654240153,6.431084034775861]}"
60,0.12419750000000002,6,0.11842249999999999,-0.32238123,-0.10804484,0.18956499999999998,0.0,0.82154924,0.23548999999999998,0.09713749999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9563152585549908,6.472855695487419]}"
61,0.049754999999999994,35,0.042495000000000005,-0.4709854,-0.22114258,0.17864750000000001,8.0,2.0945065,0.280095,0.06424750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6321132725162557,6.641828800430301]}"
62,0.04678499999999999,9,0.04367750000000001,-0.39066803,-0.2693606,0.134455,0.0,0.97460145,0.23359249999999998,0.05891249999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.738563633684419,6.525407139608411]}"
63,0.05742750000000002,7,0.04334750000000001,-0.42100894,-0.29377255,0.17334,0.0,1.8264831,0.31755000000000005,0.07062750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.32255839989052,6.434856958969163]}"
64,0.0898775,7,0.08665999999999999,-0.30274054,-0.2335636,0.223775,0.0,1.1218791,0.36016125,0.11976999999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.086750637809145,6.432701002287276]}"
65,0.10582750000000002,9,0.103545,-0.27460223,-0.27179572,0.187255,50.0,11.68911,0.32703750000000004,0.10657,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.077762910686099,6.49684071357341]}"
66,0.0463175,15,0.043732499999999994,-0.4347764,-0.29976174,0.13188375,6.0,0.8902908,0.24479875,0.051955,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8045898070672037,6.499535659425768]}"
67,0.09217375,30,0.08142125,-0.35949945,-0.21896124,0.18061375000000002,7.0,5.1153264,0.28188250000000004,0.08509249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9832647170785767,6.639133854577942]}"
68,0.04447499999999999,16,0.03762750000000001,-0.3871337,-0.35261554,0.12425249999999999,5.0,1.1790326,0.2596075,0.05489749999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.726975366519277,6.524598655852703]}"
69,0.07091625,20,0.06393125000000001,-0.39057925,-0.28293052,0.14779250000000002,0.0,1.0345812,0.26442,0.06477,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.813213633794751,6.635091435799405]}"
70,0.053962500000000024,0,0.04972750000000001,-0.13170224,-0.33553395,0.04076250000000001,8.0,4.048524,0.08193,0.031275,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0459625496282676,6.4132973921502945]}"
71,0.08858500000000002,6,0.08778750000000002,-0.16489555,-0.20830633,0.1801875,0.0,3.0804498,0.2750075,0.12917499999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.269737461184292,6.390390352405246]}"
72,0.11296375,3,0.118065,-0.25888336,-0.19006994,0.16341250000000002,0.0,1.6961555,0.24011000000000002,0.0962025,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.060340168456031,6.503847572789542]}"
73,0.059709999999999985,0,0.06013625,-0.28338477,-0.15418972,0.12995875,47.0,14.756244,0.17734125,0.07256625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4652961242552602,6.638325370822234]}"
74,0.041972499999999996,16,0.037132499999999985,-0.4311453,-0.26909754,0.13583,0.0,2.219812,0.2358475,0.05398999999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8630701320633847,6.582539991678412]}"
75,0.08646749999999997,4,0.08063749999999997,-0.31793812,-0.14662324,0.20895249999999999,6.0,2.7770553,0.28075500000000003,0.1081375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.865401177520244,6.480671038459258]}"
76,0.061786250000000015,13,0.06190999999999999,-0.4135464,-0.29659376,0.12781375,5.0,1.8305132,0.2356,0.053027500000000005,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7889591211235243,6.4472537098900125]}"
77,0.11779,5,0.12153000000000003,-0.30169654,-0.23921147,0.1290925,0.0,1.0061814,0.21027250000000003,0.0692525,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.207214717409573,6.430275551020153]}"
78,0.10063,12,0.10263749999999999,-0.32760012,-0.22326815,0.15022625,0.0,0.8638095,0.23659000000000002,0.07608625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9118486519910745,6.589816345479781]}"
79,0.08990500000000001,3,0.09865000000000002,-0.23831433,-0.09551577,0.20455250000000003,53.0,57.179337,0.247755,0.12582,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.41004973428191,6.598709666792564]}"
80,0.08814499999999997,10,0.08399250000000003,-0.35977072,-0.27926153,0.18563249999999998,0.0,1.0474327,0.329485,0.0874025,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.041206052904286,6.460189449981334]}"
81,0.055227499999999985,6,0.05415500000000001,-0.2928581,-0.2934427,0.085285,0.0,0.49351662,0.156125,0.04664750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.25949666694533,6.427580605167795]}"
82,0.049205,9,0.04675750000000001,-0.38652337,-0.20216842,0.15931499999999998,0.0,1.3101954,0.24005500000000002,0.07049,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.832617243931733,6.5240596666822315]}"
83,0.045520000000000005,13,0.037187499999999984,-0.40705702,-0.3553299,0.15950750000000002,7.0,1.3737606,0.33534250000000004,0.06721749999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6806222978587098,6.506812013227137]}"
84,0.04871,11,0.043265,-0.36156324,-0.20151186,0.12411499999999998,0.0,1.0667614,0.18675999999999998,0.05819750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8574107457734317,6.618652266100017]}"
85,0.13046750000000001,8,0.13257125,-0.29357836,-0.1008354,0.23228625,0.0,0.527028,0.284385,0.12685125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.07085045728023,6.520825731659401]}"
86,0.08465249999999999,10,0.07603125000000001,-0.36743045,-0.31334624,0.18462875,0.0,0.793613,0.35313500000000003,0.08540875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.988115619612822,6.548314179353459]}"
87,0.04716999999999999,10,0.0413125,-0.40885934,-0.34975848,0.14034000000000002,6.0,1.3265883,0.291315,0.05888500000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.687629157074842,6.518400280392278]}"
88,0.0691425,53,0.069005,-0.28148332,-0.2195726,0.16069000000000003,0.0,1.0407563,0.25111,0.09009750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.734790709491117,6.681713999045208]}"
89,0.07288249999999999,5,0.06852375,-0.35672146,-0.37431228,0.097165,40.0,6.904886,0.21342125,0.04607,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1987659794569985,6.444019774867182]}"
90,0.07376250000000001,16,0.06424750000000001,-0.3834647,-0.29242018,0.145895,0.0,0.70320225,0.2664825,0.0650175,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.052524825484192,6.504117067374778]}"
91,0.05245,6,0.039167499999999994,-0.47590286,-0.33722475,0.17287249999999998,0.0,0.9898183,0.34879,0.061387499999999984,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.0441704933418805,6.610297933957705]}"
92,0.04967250000000001,17,0.0417525,-0.42432716,-0.3160319,0.1566475,0.0,0.5819034,0.3014075,0.0633125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.057645222603673,6.575263637877044]}"
93,0.03769625,27,0.030848749999999994,-0.3801559,-0.25389782,0.11840875000000001,0.0,1.2277222,0.1989975,0.05317874999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8296528034941386,6.681713999045208]}"
94,0.06831749999999998,4,0.06614500000000001,-0.3281222,-0.13985628,0.14782,7.0,3.4381435,0.19589,0.07478000000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6679560523526247,6.4321620131168045]}"
95,0.08520249999999999,7,0.07762625000000001,-0.34105316,-0.2666432,0.19144875,7.0,2.971701,0.3306675,0.09407125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.710980780180098,6.438629883162465]}"
96,0.08062375,15,0.06736875,-0.260595,-0.2545933,0.203865,9.0,1.4688759,0.343125,0.1195775,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.993411105507276,6.51893926956275]}"
97,0.07772249999999997,7,0.07101249999999998,-0.37273926,-0.2565111,0.20939249999999998,10.0,3.1747465,0.3538775,0.09567999999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.92873240505067,6.494415262306287]}"
98,0.09588624999999999,8,0.08796625,-0.32670164,-0.24101041,0.20955749999999998,0.0,0.99329585,0.34264375,0.10635,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.859027713284847,6.5744551541213365]}"
99,0.14773750000000002,12,0.14925,-0.25746405,-0.1417655,0.20468999999999998,0.0,0.94276685,0.2723125,0.12086999999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.0366246449552765,6.606794504349639]}"
100,0.0471975,12,0.03988249999999999,-0.4561642,-0.41108227,0.10038249999999999,6.0,1.0826854,0.24052250000000003,0.037489999999999996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.783569229418807,6.495493240647231]}"
101,0.05404500000000001,10,0.04183500000000001,-0.43114635,-0.33506715,0.1466925,14.0,4.241699,0.29453250000000003,0.05830750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.632652261686727,6.507620496982844]}"
102,0.0837175,3,0.09732999999999997,-0.24098705,0.0051296544,0.26673,0.0,2.8097682,0.2640075,0.1631375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.2177250062337714,6.4019786195703885]}"
103,0.06840000000000002,12,0.056684999999999985,-0.36760238,-0.441267,0.08440500000000001,0.0,0.5549796,0.217725,0.03903000000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9363726592475374,6.465040352515579]}"
104,0.09070249999999999,10,0.08598624999999999,-0.3109897,-0.12446239,0.21985625,0.0,2.7912571,0.28236375,0.11554875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.182960204738346,6.414375370491237]}"
105,0.07462875,19,0.0649075,-0.3926533,-0.36920968,0.17780875,0.0,1.0828702,0.38595625,0.07754375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.84905641363112,6.650722121743084]}"
106,0.07483499999999998,7,0.08390999999999998,-0.23344883,-0.024736224,0.23582000000000003,0.0,1.4425398,0.24778250000000002,0.146555,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.7848222965347227,6.473125190072655]}"
107,0.10523625,7,0.09820999999999999,-0.31338724,-0.22593123,0.2096125,0.0,0.7406935,0.33197375,0.10958124999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.055758760507022,6.511393421176146]}"
108,0.0900975,0,0.08918999999999999,-0.2861779,-0.032275908,0.17933500000000002,0.0,0.8736841,0.1912975,0.09953000000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8404325869035727,6.627006598242328]}"
109,0.046235,14,0.04051500000000001,-0.44308206,-0.32579008,0.13622874999999998,7.0,1.7797757,0.267885,0.05257375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8689990129385734,6.456416525788032]}"
110,0.11759750000000002,41,0.116085,-0.33303407,-0.24372506,0.13363000000000003,0.0,0.58959275,0.21976,0.06685999999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9115791574058387,6.686834396164689]}"
111,0.10570374999999999,8,0.09875999999999999,-0.35567966,-0.2660838,0.2195125,10.0,2.2921154,0.37868250000000003,0.10432875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.92549847002784,6.469621760464588]}"
112,0.10548374999999999,1,0.10530499999999998,-0.24153718,-0.18367365,0.11626375,9.0,4.2392554,0.1685825,0.07102624999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0842307807317595,6.449948655742371]}"
113,0.08294750000000001,8,0.07585249999999999,-0.37074906,-0.28388694,0.21483750000000001,0.0,0.5052462,0.3851725,0.0986225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.841780059829752,6.563944865297138]}"
114,0.09485500000000002,39,0.09049625,-0.28563422,-0.18636946,0.223665,5.0,1.6513774,0.32613000000000003,0.12428,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7455704929005513,6.645601724623603]}"
115,0.12004500000000001,12,0.11248249999999999,-0.3524263,-0.093315795,0.2257825,0.0,1.1627423,0.2722575,0.10810999999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9794917928852747,6.525946128778882]}"
116,0.0843775,6,0.09405750000000002,-0.28099605,-0.08211825,0.2675,0.0,2.2961872,0.31536375,0.15014375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.153315800362402,6.415453348832181]}"
117,0.06721749999999999,21,0.06509999999999999,-0.25966093,-0.14121352,0.12166749999999998,9.0,2.9277782,0.16168,0.0715075,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.934930780511095,6.51893926956275]}"
118,0.08535375,9,0.09137624999999999,-0.21559696,-0.011557552,0.28987125,7.0,5.9880834,0.29664999999999997,0.18704874999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.8155446792516106,6.404404070837511]}"
119,0.046413750000000004,14,0.03200375,-0.43693584,-0.28558218,0.15501125,0.0,0.74246174,0.27894,0.06074125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9175080382810274,6.671203710221009]}"
120,0.15862749999999998,0,0.1607175,-0.22861786,-0.056302376,0.3392475,6.0,3.8096278,0.37972750000000005,0.212995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.7573338488406653,6.418417789269776]}"
